station_id,name,brand,region,sido,sigungu,addr,is_self,quality_cert,reports_price,tel,lat,lng,match,matched_addr
A0008928,정남IC주유소,S-OIL,경기 화성시,경기,화성시,경기 화성시 효행구 정남면 세자로 68,1,0,0,031-353-0884,37.1750182440384,126.980667342496,addr,경기 화성시 효행구 정남면 세자로 68
A0008931,영신주유소,HD현대오일뱅크,경기 화성시,경기,화성시,경기 화성시 만세구 양감면 서해로 135,0,0,0,031-354-0251,37.0778427247447,126.91282349255,addr,경기 화성시 만세구 양감면 서해로 135
A0008932,희망주유소,S-OIL,경기 용인시,경기,용인시,경기 용인시 처인구 포곡읍 백옥대로 1924-10,1,0,0,031-339-3310,37.2986117166158,127.234459699163,addr,경기 용인시 처인구 포곡읍 백옥대로 1924-10
A0008934,수노을주유소,GS칼텍스,경기 화성시,경기,화성시,경기 화성시 만세구 화성로 362,1,0,0,031-355-5182,37.2086723806708,126.73056405422,addr,경기 화성시 만세구 송산면 화성로 362
A0008935,구도일주유소 상리,S-OIL,경기 화성시,경기,화성시,경기 화성시 효행구 봉담읍 삼천병마로 1129-18,1,0,0,031-227-5149,37.2070610406549,126.94329632294,addr,경기 화성시 효행구 봉담읍 삼천병마로 1129-18
A0008936,효진주유소,HD현대오일뱅크,경기 화성시,경기,화성시,경기 화성시 만세구 향남읍 서봉로 713,1,0,0,031-366-4497,37.1392391048413,126.955789424594,addr,경기 화성시 만세구 향남읍 서봉로 713
A0008939,주식회사청우에너지,SK에너지,경기 화성시,경기,화성시,경기 화성시 만세구 팔탄면 서해로 1409-9,1,0,0,031-353-5169,37.1864801285654,126.88126000915,addr,경기 화성시 만세구 팔탄면 서해로 1409-9
A0008946,한얼에너지,GS칼텍스,경기 화성시,경기,화성시,경기 화성시 만세구 남양읍 화성로 1244,0,0,0,031-356-8051,37.2154819285281,126.819680733555,addr,경기 화성시 만세구 남양읍 화성로 1244
A0008959,유림주유소,SK에너지,경기 화성시,경기,화성시,경기 화성시 만세구 향남읍 서봉로 586,0,0,0,031-352-2174,37.1287922815468,126.951411367642,addr,경기 화성시 만세구 향남읍 서봉로 586
A0008967,스마일주유소,SK에너지,경기 화성시,경기,화성시,경기 화성시 만세구 장안면 수정로 265,0,0,1,031-358-6013,37.0894568840584,126.861731840986,addr,경기 화성시 만세구 장안면 수정로 265
A0008972,청강신리주유소,GS칼텍스,경기 화성시,경기,화성시,경기 화성시 효행구 정남면 만년로 391,1,0,1,031-353-2251,37.1566170915326,126.981584796117,addr,경기 화성시 효행구 정남면 만년로 391
A0008977,MOT플러스,S-OIL,경기 김포시,경기,김포시,경기 김포시 대곶면 대곶북로 525,1,0,0,031-982-8111,37.6812523177039,126.55864942609,addr,경기 김포시 대곶면 대곶북로 525
A0008978,(주)구구에너지직영 88주유소,SK에너지,경기 화성시,경기,화성시,경기 화성시 만세구 향남읍 삼천병마로 276,1,0,0,031-352-2000,37.1375474899116,126.913028978063,addr,경기 화성시 만세구 향남읍 삼천병마로 276
A0008980,㈜현대가스텍 일품주유소,HD현대오일뱅크,경기 이천시,경기,이천시,경기 이천시 중부대로 644,1,0,1,031-635-6522,37.2528505376342,127.407200756882,addr,경기 이천시 마장면 중부대로 644
A0008982,한결에너지,S-OIL,경기 화성시,경기,화성시,경기 화성시 만세구 우정읍 포승향남로 1207,1,0,0,031-351-0578,37.0545484275278,126.796181138453,addr,경기 화성시 만세구 우정읍 포승향남로 1207
A0008986,대동에너지주유소,HD현대오일뱅크,경기 화성시,경기,화성시,경기 화성시 만세구 양감면 은행나무로 442,1,0,0,031-354-9928,,,fail,
A0008989,푸른현대주유소,HD현대오일뱅크,경기 화성시,경기,화성시,경기 화성시 만세구 남양읍 주석로 304,1,0,1,031-355-0717,37.2069980458783,126.860258928871,addr,경기 화성시 만세구 남양읍 주석로 304
A0008991,장수주유소,GS칼텍스,경기 화성시,경기,화성시,경기 화성시 만세구 장안면 3.1만세로 480,0,0,0,031-351-4480,37.102189339929,126.855105333199,addr,경기 화성시 만세구 장안면 3.1만세로 480
A0008992,BK부광주유소,SK에너지,경기 화성시,경기,화성시,경기 화성시 효행구 비봉면 비봉로 477,1,0,0,031-357-7006,37.2577085849327,126.850033919823,addr,경기 화성시 효행구 비봉면 비봉로 477
A0008993,이케이에너지㈜ 화성주유소,HD현대오일뱅크,경기 화성시,경기,화성시,경기 화성시 만세구 남양읍 화성로 995,1,0,1,031-8047-9082,37.2031061574276,126.796727225545,addr,경기 화성시 만세구 남양읍 화성로 995
A0008995,(주)구구에너지 99주유소,SK에너지,경기 화성시,경기,화성시,경기 화성시 만세구 팔탄면 포승향남로 2978,1,0,0,031-352-6351,37.155289113027,126.913804109727,addr,경기 화성시 만세구 팔탄면 포승향남로 2978
A0008997,화성골드주유소 (주)기정에너지,GS칼텍스,경기 화성시,경기,화성시,경기 화성시 만세구 남양읍 화성로 1267,1,0,0,031-357-5980,37.2168052083788,126.820809082222,addr,경기 화성시 만세구 남양읍 화성로 1267
A0009000,신기알뜰주유소,알뜰주유소,경기 화성시,경기,화성시,경기 화성시 만세구 남양읍 화성로 1472,1,1,1,031-357-1145,37.222602118844,126.842775474697,addr,경기 화성시 만세구 남양읍 화성로 1472
A0009002,서진주유소,GS칼텍스,경기 화성시,경기,화성시,경기 화성시 만세구 팔탄면 삼천병마로 568,1,0,0,031-366-5155,37.1597275980655,126.929716858251,addr,경기 화성시 만세구 팔탄면 삼천병마로 568
A0009004,남양타운주유소,HD현대오일뱅크,경기 화성시,경기,화성시,경기 화성시 만세구 남양읍 주석로 54,1,0,0,031-355-5189,37.217265942726,126.837903263972,addr,경기 화성시 만세구 남양읍 주석로 54
A0009006,서해로주유소,SK에너지,경기 화성시,경기,화성시,경기 화성시 만세구 팔탄면 서해로 962,1,0,1,031-352-5179,37.1474167052627,126.892380928834,addr,경기 화성시 만세구 팔탄면 서해로 962
A0009007,송산그린주유소,SK에너지,경기 화성시,경기,화성시,경기 화성시 만세구 송산면 화성로 246,1,0,1,031-356-6843,37.2001639872768,126.723382382663,addr,경기 화성시 만세구 송산면 화성로 246
A0009008,거홍주유소 (주),GS칼텍스,경기 화성시,경기,화성시,경기 화성시 만세구 양감면 은행나무로 389,0,0,0,031-353-5262,37.0924460910626,126.94088790236,addr,경기 화성시 만세구 양감면 은행나무로 389
A0009009,서신농협주유소,NH-OIL,경기 화성시,경기,화성시,경기 화성시 만세구 서신면 궁평항로 1705,1,1,1,031-357-5031,37.1669584036972,126.707679448216,addr,경기 화성시 만세구 서신면 궁평항로 1705
A0009011,KH에너지㈜직영 KH덕우주유소,SK에너지,경기 화성시,경기,화성시,경기 화성시 만세구 팔탄면 포승향남로 2298,1,0,1,031-8059-5138,37.1312756726185,126.85561585222,addr,경기 화성시 만세구 팔탄면 포승향남로 2298
A0009012,송산(평택방향)주유소,자가상표,경기 화성시,경기,화성시,경기 화성시 만세구 송산면 평택시흥고속도로 25,0,1,1,031-357-8194,37.2368577299461,126.756662553529,addr,경기 화성시 만세구 송산면 평택시흥고속도로 25
A0009013,송산(시흥방향)주유소,자가상표,경기 화성시,경기,화성시,경기 화성시 만세구 송산면 평택시흥고속도로 25,0,1,1,031-357-8192,37.2368577299461,126.756662553529,addr,경기 화성시 만세구 송산면 평택시흥고속도로 25
A0009017,정남제일주유소,HD현대오일뱅크,경기 화성시,경기,화성시,경기 화성시 효행구 정남면 만년로 354,0,0,0,031-8059-1517,37.1533571751557,126.981741160244,addr,경기 화성시 효행구 정남면 만년로 354
A0009019,㈜삼표산업 화성에너지,HD현대오일뱅크,경기 화성시,경기,화성시,경기 화성시 효행구 비봉면 푸른들판로 1275,0,0,0,031-356-3435,37.2171559913818,126.871529434843,addr,경기 화성시 효행구 비봉면 푸른들판로 1275
A0009020,혜성주유소,S-OIL,경기 화성시,경기,화성시,경기 화성시 만세구 팔탄면 서해로 1271,1,0,0,031-354-4686,37.1749105837678,126.886493897486,addr,경기 화성시 만세구 팔탄면 서해로 1271
A0009021,(주)신영광셀프주유소,GS칼텍스,경기 화성시,경기,화성시,경기 화성시 만세구 남양읍 화성로 1515 (북양동),1,0,0,031-357-4312,37.223753132522,126.847403156552,addr,경기 화성시 만세구 남양읍 화성로 1515
A0009022,SK대로셀프주유소,SK에너지,경기 화성시,경기,화성시,경기 화성시 만세구 남양읍 화성로 1229,1,0,0,031-366-7762,37.2149297962213,126.8178161302,addr,경기 화성시 만세구 남양읍 화성로 1229
A0009023,(주)디오티디 화성외계인주유소,S-OIL,경기 화성시,경기,화성시,경기 화성시 효행구 매송면 매송고색로 376,1,0,0,031-8067-5185,37.2432590183033,126.946584429063,addr,경기 화성시 효행구 매송면 매송고색로 376
A0009024,(주)구구에너지 89주유소,SK에너지,경기 화성시,경기,화성시,경기 화성시 만세구 우정읍 포승향남로 1129,1,0,0,031-351-5199,37.0480508924387,126.796818708883,addr,경기 화성시 만세구 우정읍 포승향남로 1129
A0009025,분당대일주유소,GS칼텍스,경기 성남시,경기,성남시,경기 성남시 분당구 양현로 312,1,0,1,031-706-6037,37.4116035885308,127.124187056979,addr,경기 성남시 분당구 양현로 312
A0009028,남선석유㈜ 구도일주유소 해성,S-OIL,경기 성남시,경기,성남시,경기 성남시 중원구 제일로 14 (하대원동),1,0,1,031-751-2222,37.4284735151632,127.138084571532,addr,경기 성남시 중원구 제일로 14
A0009029,KH에너지㈜직영 분당공원주유소,SK에너지,경기 성남시,경기,성남시,경기 성남시 분당구 새마을로 27,0,0,1,031-704-5182,37.3840392304785,127.13349366917,addr,경기 성남시 분당구 새마을로 27
A0009030,㈜위굴리 구도일주유소 톨게이트,S-OIL,경기 성남시,경기,성남시,경기 성남시 분당구 대왕판교로 263,1,0,1,031-786-1070,37.3670182579464,127.101353962172,addr,경기 성남시 분당구 대왕판교로 263
A0009031,(주)새서울석유 신도시주유소,HD현대오일뱅크,경기 성남시,경기,성남시,경기 성남시 분당구 황새울로359번길 3,1,0,0,031-706-5151,37.38734725912,127.123962865063,addr,경기 성남시 분당구 황새울로359번길 3
A0009040,해찬주유소,S-OIL,충북 증평군,충북,증평군,충북 증평군 증평읍 중부로 2475,1,0,0,043-838-5811,36.7966410608178,127.584851411614,addr,충북 증평군 증평읍 중부로 2475
A0009047,필동주유소,GS칼텍스,서울 중구,서울,중구,서울 중구 퇴계로 196,0,0,0,02-2267-8025,37.5608782154181,126.993663416451,addr,서울 중구 퇴계로 196
A0009048,원성깨비셀프,HD현대오일뱅크,충남 천안시,충남,천안시,충남 천안시 동남구 천안대로 653,1,0,0,041-567-7983,36.8066977681425,127.164012214163,addr,충남 천안시 동남구 천안대로 653
A0009055,오포주유소/충전소,SK에너지,경기 광주시,경기,광주시,경기 광주시 오포읍 포은대로 317,1,0,1,031-766-0005,37.358721286789,127.226486334378,addr,경기 광주시 포은대로 317
A0009061,(주)선진도곡주유소,S-OIL,서울 강남구,서울,강남구,서울 강남구 도곡로 162 (도곡동),0,0,1,02-2058-3024,37.4910466850801,127.037701387421,addr,서울 강남구 도곡로 162
A0009063,(주)한진 항동주유소,S-OIL,인천 제물포구,인천,제물포구,인천 제물포구 서해대로 277,1,0,1,032-889-5182,37.4522484484616,126.62557399681,addr,인천 제물포구 서해대로 277
A0009064,(주)한진 인천터미널주유소,S-OIL,인천 미추홀구,인천,미추홀구,인천 미추홀구 연남로 35,0,0,1,032-441-9790,37.4425062298688,126.701518656221,addr,인천 미추홀구 연남로 35
A0009065,(주)창조 정왕IC주유소,S-OIL,경기 시흥시,경기,시흥시,경기 시흥시 서해안로 584,1,0,1,031-434-5182,37.3706369352951,126.737976700995,addr,경기 시흥시 서해안로 584
A0009066,구도일 주유소 포항,S-OIL,경북 포항시,경북,포항시,경북 포항시 북구 소티재로 108,1,0,0,054-281-3226,36.0610094401175,129.35381756653,addr,경북 포항시 북구 소티재로 108
A0009071,HD현대오일뱅크㈜직영 장원주유소,HD현대오일뱅크,서울 중구,서울,중구,서울 중구 동호로 203 (신당동),0,0,1,02-2236-2759,37.5560376839411,127.009276893403,addr,서울 중구 동호로 203
A0009073,장충드림주유소,S-OIL,서울 중구,서울,중구,서울 중구 동호로 296,1,0,0,02-2275-5150,37.560846711085,127.003414912986,addr,서울 중구 동호로 296
A0009076,진심self주유소,S-OIL,서울 중구,서울,중구,서울 중구 왕십리로 403,1,0,1,02-2232-4190,37.5646838796181,127.025472242575,addr,서울 중구 왕십리로 403
A0009088,한일주유소,S-OIL,전북 정읍시,전북,정읍시,전북 정읍시 신태인읍 감곡로 138,0,0,1,063-571-3500,35.6994471729873,126.904041096203,addr,전북특별자치도 정읍시 신태인읍 감곡로 138
A0009092,유진주유소,HD현대오일뱅크,충북 음성군,충북,음성군,충북 음성군 음성읍 음성로 272,1,0,0,043-872-0085,36.9369647781643,127.664635839261,addr,충북 음성군 음성읍 음성로 272
A0009094,산곡주유소,SK에너지,경기 하남시,경기,하남시,경기 하남시 하남대로 273 (상산곡동),0,0,0,031-793-5184,37.4999305467519,127.231819773001,addr,경기 하남시 하남대로 273
A0009096,신당동주유소,SK에너지,서울 중구,서울,중구,서울 중구 다산로 242 (신당동),0,0,0,02-2252-6688,37.5646079893536,127.016496017941,addr,서울 중구 다산로 242
A0009097,약수주유소,SK에너지,서울 중구,서울,중구,서울 중구 다산로 173,1,0,0,02-2252-3345,37.5590367888841,127.012667988504,addr,서울 중구 다산로 173
A0009098,이케이에너지㈜ 마장주유소,HD현대오일뱅크,경기 이천시,경기,이천시,경기 이천시 마장면 중부대로 88,1,0,1,031-632-3339,37.2560132563141,127.346047626589,addr,경기 이천시 마장면 중부대로 88
A0009100,동일석유㈜퇴계로주유소,SK에너지,서울 중구,서울,중구,서울 중구 퇴계로 228 (필동2가),0,0,1,02-2273-5189,37.56171330437,126.997134323766,addr,서울 중구 퇴계로 228
A0009101,장충주유소,SK에너지,서울 중구,서울,중구,서울 중구 장충단로 202 (장충동1가),0,0,1,02-2279-9965,37.5627543213087,127.007033732048,addr,서울 중구 장충단로 202
A0009108,오일스토리 관리주유소,HD현대오일뱅크,경기 이천시,경기,이천시,경기 이천시 마장면 마도로 263,0,0,0,031-638-5177,37.2774253756604,127.349954380872,addr,경기 이천시 마장면 마도로 263
A0009115,단월주유소,SK에너지,경기 양평군,경기,양평군,경기 양평군 단월면 단월로 59,0,0,1,031-771-0051,37.5411957685583,127.676640815029,addr,경기 양평군 단월면 단월로 59
A0009118,㈜오일리오 하남지점 동부주유소,HD현대오일뱅크,경기 하남시,경기,하남시,경기 하남시 신장로 85,1,0,0,031-794-5182,37.5364042541981,127.208016519376,addr,경기 하남시 신장로 85
