station_id,name,brand,region,sido,sigungu,addr,is_self,quality_cert,reports_price,tel
A0006733,성신레미컨(주)주유소,HD현대오일뱅크,경기 구리시,경기,구리시,경기 구리시 동구릉로 260,0,0,1,031-556-4127
A0006734,장수화도셀프주유소,SK에너지,경기 남양주시,경기,남양주시,경기 남양주시 화도읍 경춘로 1712,1,0,0,031-594-9451
A0006736,㈜구리농수산물주유소,SK에너지,경기 구리시,경기,구리시,경기 구리시 도매시장로 81-29,1,0,1,031-552-5189
A0006739,HD현대오일뱅크㈜직영 강변셀프주유소,HD현대오일뱅크,경기 남양주시,경기,남양주시,경기 남양주시 고산로 166,1,0,1,031-577-9275
A0006747,삼미상사㈜ 청평주유소,SK에너지,경기 가평군,경기,가평군,경기 가평군 청평면 구청평로 89,0,0,1,031-584-0055
A0006748,(주)대일에너지,S-OIL,경기 남양주시,경기,남양주시,경기 남양주시 진건읍 금강로 368,1,0,0,031-573-5167
A0006752,HD현대오일뱅크㈜직영 토평1호셀프주유소,HD현대오일뱅크,경기 구리시,경기,구리시,경기 구리시 벌말로 136 (토평동),1,0,1,031-565-8919
A0006761,양평강가주유소,알뜰주유소,경기 양평군,경기,양평군,경기 양평군 양평읍 경강로 1638,1,1,1,031-771-0185
A0006762,미래주유소,SK에너지,경기 남양주시,경기,남양주시,경기 남양주시 고산로 257,1,0,1,031-577-2553
A0006767,SK에너지(주) 두바이주유소,SK에너지,경기 구리시,경기,구리시,경기 구리시 벌말로 61,0,0,1,031-569-1080
A0006770,KH에너지㈜직영 가평주유소(춘천방향),SK에너지,경기 가평군,경기,가평군,경기 가평군 설악면 미사리로 540번길 51,1,0,1,031-584-5149
A0006771,KH에너지㈜직영 가평주유소(서울방향),SK에너지,경기 가평군,경기,가평군,경기 가평군 설악면 미사리로 544,1,0,1,031-584-5159
A0006781,가평설악주유소,SK에너지,경기 가평군,경기,가평군,경기 가평군 설악면 신천중앙로 30,1,0,0,031-585-5140
A0006787,㈜동명엔터프라이즈 동명셀프주유소,GS칼텍스,경기 남양주시,경기,남양주시,경기 남양주시 늘을1로 137 (호평동),1,0,1,031-595-0088
A0006796,HD현대오일뱅크㈜직영 별내2호셀프주유소,HD현대오일뱅크,경기 남양주시,경기,남양주시,경기 남양주시  불암로 70 (별내동),1,0,1,031-527-5189
A0006797,HD현대오일뱅크㈜직영 별내1호셀프주유소,HD현대오일뱅크,경기 남양주시,경기,남양주시,경기 남양주시 송산로 149,1,0,1,031-527-5188
A0006801,㈜동안에너지,SK에너지,경기 남양주시,경기,남양주시,경기 남양주시 북부간선로 214,1,0,1,031-555-5438
A0006802,(주)소모 뉴평내셀프주유소,GS칼텍스,경기 남양주시,경기,남양주시,경기 남양주시 경춘로 1272,1,0,1,031-592-0758
A0006806,에쓰오일(주)능마을 보금자리주유소,S-OIL,경기 구리시,경기,구리시,경기 구리시 경춘북로 74 (갈매동),1,0,1,031-574-5200
A0006807,중앙셀프주유소,GS칼텍스,경기 남양주시,경기,남양주시,경기 남양주시 경춘로 928 (금곡동),1,0,0,031-592-3947
A0006809,㈜제이지씨앤씨 스카이주유소,S-OIL,경기 가평군,경기,가평군,경기 가평군 설악면 유명로 1335,1,0,0,031-584-8339
A0006810,명보주유소,SK에너지,경기 가평군,경기,가평군,경기 가평군 가평읍 석봉로 237,1,0,1,031-582-6611
A0006811,양수주유소 ㈜SGINV,GS칼텍스,경기 양평군,경기,양평군,경기 양평군 양서면 양수로 94,1,0,1,031-772-6024
A0006813,(주)한강주유소,S-OIL,경기 양평군,경기,양평군,경기 양평군 개군면 여양로 2140,0,0,0,031-771-8952
A0006821,(주)능마을 왕숙주유소,S-OIL,경기 남양주시,경기,남양주시,경기 남양주시 진건읍 양진로 556,1,0,1,031-573-0951
A0006822,HD현대오일뱅크㈜직영 덕소셀프주유소,HD현대오일뱅크,경기 남양주시,경기,남양주시,경기 남양주시 와부읍 덕소로 256,1,0,1,031-576-5189
A0006824,청평하나오일뱅크주유소,HD현대오일뱅크,경기 가평군,경기,가평군,경기 가평군 청평면 경춘로 1232,0,0,1,031-585-1705
A0006826,(주)남건이앤에스 대선주유소,S-OIL,경기 남양주시,경기,남양주시,경기 남양주시  경춘로 807,0,0,0,031-511-3125
A0006827,덕현주유소,HD현대오일뱅크,경기 가평군,경기,가평군,경기 가평군 상면 청군로 450,0,0,0,031-584-5188
A0006828,하늘에너지㈜ 대성점,GS칼텍스,경기 가평군,경기,가평군,경기 가평군 청평면 경춘로 110,1,0,0,031-584-2802
A0006829,대신석유㈜삼성주유소,SK에너지,경기 광명시,경기,광명시,"경기 광명시 범안로 925, (338-2) (하안동)",1,0,0,02-898-4454
A0006834,㈜블루에너지,HD현대오일뱅크,경기 시흥시,경기,시흥시,경기 시흥시 금오로 427,1,0,0,02-2681-5189
A0006840,킬리만자로의표범주유소,GS칼텍스,경기 화성시,경기,화성시,경기 화성시 효행구 정남면 가장로 319,1,0,0,031-352-4041
A0006842,대성제5주유소,HD현대오일뱅크,충남 천안시,충남,천안시,충남 천안시 동남구 청수로 135,1,0,0,041-555-5660
A0006846,포동주유소,GS칼텍스,경기 시흥시,경기,시흥시,경기 시흥시 시흥대로789번길 3 (포동),1,0,1,031-315-5522
A0006848,㈜왕대박주유소,GS칼텍스,충북 충주시,충북,충주시,충북 충주시 산척면 충원대로 1545,1,0,0,043-857-5188
A0006852,동해주유소,GS칼텍스,경기 안산시,경기,안산시,경기 안산시 상록구 선진6길 38 (사동),0,0,0,031-415-5151
A0006853,피트인 광명하이웨이,HD현대오일뱅크,경기 광명시,경기,광명시,경기 광명시 범안로 864 (하안동),1,0,0,02-899-5104
A0006855,학온셀프주유소,SK에너지,경기 광명시,경기,광명시,경기 광명시 광명로 627 (광명동),1,0,0,02-2681-8781
A0006857,옥길주유소,HD현대오일뱅크,경기 광명시,경기,광명시,경기 광명시 금오로 846 (옥길동),1,0,1,02-2619-4144
A0006858,통일주유소,GS칼텍스,경기 광명시,경기,광명시,경기 광명시 광명로 561,1,0,0,02-2611-4901
A0006859,대복주유소,S-OIL,경기 광명시,경기,광명시,경기 광명시 광명로 344 (노온사동),0,0,0,02-2611-5240
A0006860,시흥주유소,알뜰주유소,경기 시흥시,경기,시흥시,경기 시흥시 시흥대로 1049,0,0,1,031-313-1981
A0006861,동양주유소,SK에너지,경기 시흥시,경기,시흥시,경기 시흥시 금오로 580 (과림동),1,0,1,02-2611-1120
A0006862,안현주유소,S-OIL,경기 시흥시,경기,시흥시,경기 시흥시 수인로 3105 (안현동),1,0,1,031-313-8526
A0006864,조남주유소,GS칼텍스,경기 시흥시,경기,시흥시,경기 시흥시 수인로 2099 (조남동),0,0,0,031-484-0051
A0006869,대안주유소,SK에너지,경기 시흥시,경기,시흥시,경기 시흥시 수인로 2483 (논곡동),1,0,0,031-403-8117
A0006874,현대석유(주)현대주유소,GS칼텍스,경기 광명시,경기,광명시,경기 광명시 남부순환로 997,1,0,1,02-2616-0051
A0006877,㈜디오티디 광명반짝이주유소,SK에너지,경기 광명시,경기,광명시,경기 광명시 광명로 417,1,0,0,070-4184-5185
A0006878,시흥까치주유소,GS칼텍스,경기 시흥시,경기,시흥시,경기 시흥시 서해안로 1418,1,0,0,031-311-8182
A0006879,이산포주유소,S-OIL,경기 고양시,경기,고양시,경기도 고양시 일산서구  고양대로 114 (법곳동),0,0,0,031-919-7712
A0006880,㈜인창실업 삼육주유소,S-OIL,경기 시흥시,경기,시흥시,경기 시흥시 마전로 23 (죽율동),0,0,0,031-499-2810
A0006881,KH에너지㈜직영 미산주유소,SK에너지,경기 시흥시,경기,시흥시,경기 시흥시 시흥대로 944,1,0,1,031-313-3683
A0006885,(주)푸른에너지,GS칼텍스,경기 시흥시,경기,시흥시,경기 시흥시 수인로 2722 (금이동),1,0,0,031-316-5189
A0006886,HD현대오일뱅크㈜직영 영진주유소,HD현대오일뱅크,경기 광명시,경기,광명시,경기 광명시 범안로 984 (하안동),0,0,1,02-898-0051
A0006889,신안산주유소,SK에너지,경기 안산시,경기,안산시,경기 안산시 단원구 고잔로 86 (고잔동),1,0,0,031-486-2205
A0006894,서안산IC주유소,GS칼텍스,경기 안산시,경기,안산시,경기 안산시 단원구 중앙대로 224 (신길동),1,0,0,031-492-9380
A0006898,보령주유소,SK에너지,경기 안산시,경기,안산시,경기 안산시 상록구 용담로 188 (팔곡이동),0,0,0,031-502-0544
A0006899,고속주유소,S-OIL,경기 안산시,경기,안산시,경기 안산시 상록구 가루개로 143 (양상동),1,0,1,031-401-5151
A0006903,수암주유소,SK에너지,경기 안산시,경기,안산시,경기 안산시 상록구 원당골1길 23-14 (수암동),1,0,1,031-482-8118
A0006906,정진주유소,HD현대오일뱅크,경기 안산시,경기,안산시,경기 안산시 단원구 대남로 52 (대부북동),0,0,0,032-880-9874
A0006908,세광주유소,GS칼텍스,경기 안산시,경기,안산시,경기 안산시 상록구 성호로 268 (부곡동),1,0,0,031-416-5188
A0006910,박카스self주유소,SK에너지,충남 당진시,충남,당진시,충남 당진시 신평면 북부산업로 157,1,0,0,041-000-0000
A0006911,자연주유소,HD현대오일뱅크,경기 안산시,경기,안산시,경기 안산시 상록구 해안로 1172,1,0,1,031-409-4475
A0006912,용담주유소,SK에너지,경기 안산시,경기,안산시,경기 안산시 상록구 해안로 1363,1,0,0,031-437-5051
A0006917,동현주유소,HD현대오일뱅크,경기 안산시,경기,안산시,경기 안산시 단원구 대선로 237,0,0,0,032-888-9960
A0006922,스마트허브주유소,GS칼텍스,경기 안산시,경기,안산시,경기 안산시 단원구 해봉로 204 (성곡동),1,0,0,031-492-7744
A0006927,뉴새말주유소,GS칼텍스,강원 횡성군,강원,횡성군,강원 횡성군 우천면 전재로 50,0,0,0,033-344-8086
A0006935,승보스타주유소,S-OIL,경기 화성시,경기,화성시,경기 화성시 만세구 장안면 수정로 113,0,0,0,031-358-3400
A0006936,상림주유소,SK에너지,경기 안산시,경기,안산시,경기 안산시 상록구 서해로 2921,1,0,0,031-437-5151
A0006937,안산고속주유소,HD현대오일뱅크,경기 안산시,경기,안산시,경기 안산시 상록구 가루개로 56 (양상동),0,0,0,031-485-2357
A0006943,구도일주유소아산공원,S-OIL,경기 평택시,경기,평택시,경기 평택시 현덕면 서해로 318,0,0,0,031-681-5154
A0006944,한길주유소 서해점 한솔유화㈜,S-OIL,경기 안산시,경기,안산시,경기 안산시 단원구 시흥대로 10,1,0,1,031-431-7854
A0006954,㈜승지 승일주유소,알뜰주유소,경기 부천시,경기,부천시,경기 부천시 원미구 상일로 42,1,0,1,032-321-5506
A0006956,준오토조이(주) 성우주유소,SK에너지,경기 안산시,경기,안산시,경기 안산시 상록구  안산천서로 277,1,0,1,031-485-6613
A0006959,스마트주유소,S-OIL,경기 동두천시,경기,동두천시,경기 동두천시 평화로 2882,1,0,0,031-866-7337
A0006960,포곡크라주유소,GS칼텍스,경기 용인시,경기,용인시,경기 용인시 처인구 포곡읍 포곡로 334,0,0,0,031-323-5175
A0006967,㈜자연에너지,HD현대오일뱅크,경기 시흥시,경기,시흥시,경기 시흥시 동서로 177 (월곶동),1,0,1,031-431-0622
A0006968,관곡주유소,S-OIL,경기 시흥시,경기,시흥시,경기 시흥시 관곡지로 32 (하중동),0,0,0,031-317-0071
A0006970,부광석유㈜ 역전주유소,S-OIL,경기 시흥시,경기,시흥시,경기 시흥시 역전로 295,0,0,0,031-434-7887
A0006973,서안산주유소,S-OIL,경기 안산시,경기,안산시,경기 안산시 단원구 시흥대로 65,0,0,0,031-498-5181
A0006977,사동주유소,알뜰주유소,경기 안산시,경기,안산시,경기 안산시 상록구 항가울로 22 (사동),1,0,1,031-409-9077
A0006983,HD현대오일뱅크㈜직영 사사동주유소,HD현대오일뱅크,경기 안산시,경기,안산시,경기 안산시 상록구 서해로 2838,0,0,1,031-365-4686
A0006986,매화주유소,SK에너지,경기 화성시,경기,화성시,경기 화성시 만세구 서신면 궁평항로 1679,0,0,0,031-356-5145
A0006988,동백호수주유소,S-OIL,경기 용인시,경기,용인시,경기도 용인시 기흥구 동백죽전대로 381,1,0,0,031-693-5423
A0006989,장하주유소,SK에너지,경기 안산시,경기,안산시,경기 안산시 상록구 장하로 88,0,0,0,031-480-2402
A0006992,(주)진성에너지 안성맞춤셀프주유소,GS칼텍스,경기 안성시,경기,안성시,경기 안성시 안성맞춤대로 1253 (당왕동),1,0,1,031-672-5189
A0006996,㈜정도인더스트리,S-OIL,경기 안산시,경기,안산시,경기 안산시 단원구 정왕대로 424,1,0,0,031-494-5185
A0006997,시화주유소,HD현대오일뱅크,경기 안산시,경기,안산시,경기 안산시 단원구 대부황금로 1435 (대부북동),0,0,0,032-886-5755
A0007004,대상주유소,GS칼텍스,경기 안산시,경기,안산시,경기 안산시 단원구 순환로 157 (선부동),0,0,0,031-413-5189
A0007006,㈜현 유니콘주유소,HD현대오일뱅크,경기 평택시,경기,평택시,경기 평택시 현덕면 서해로 399,1,0,0,0
A0007013,신양주유소,SK에너지,경기 안산시,경기,안산시,경기 안산시 상록구 월피로 84,1,0,0,031-484-2335
A0007014,사동셀프주유소,SK에너지,경기 안산시,경기,안산시,경기 안산시 상록구 선진로 11 (사동),1,0,1,031-406-5152
A0007025,대부주유소,SK에너지,경기 안산시,경기,안산시,경기 안산시 단원구 대부황금로 835 (대부동동),0,0,0,032-885-5189
A0007026,(주)동원석유 행복주유소,SK에너지,경기 안산시,경기,안산시,경기 안산시 상록구 수인로 1820 (부곡동),1,0,0,031-405-4145
A0007027,(주)이든 내주유소,S-OIL,경기 안산시,경기,안산시,경기 안산시 단원구 중앙대로 391,1,0,0,031-494-6811
A0007028,케이비원대부도주유소,SK에너지,경기 안산시,경기,안산시,경기 안산시 단원구 대선로 489 (대부남동),0,0,0,032-888-5104
A0007034,㈜소모 안산하이웨이주유소,GS칼텍스,경기 안산시,경기,안산시,경기 안산시 상록구 안산천서로 263,1,0,1,031-365-5310
A0007039,다복주유소,GS칼텍스,경기 안산시,경기,안산시,경기 안산시 단원구 시흥대로 128 (선부동),0,0,0,031-499-5114
A0007041,지에스칼텍스(주)안산스타주유소,GS칼텍스,경기 안산시,경기,안산시,경기 안산시 단원구 달미로 72,1,0,1,031-414-5189
A0007045,삼원주유소,GS칼텍스,경기 안산시,경기,안산시,경기 안산시 단원구 목내로 45,1,0,0,031-491-0430
A0007046,대지석유 선부주유소,S-OIL,경기 안산시,경기,안산시,경기 안산시 단원구 선부로 81 (선부동),1,0,0,031-402-5134
A0007048,지에스칼텍스(주)국도주유소,GS칼텍스,경기 안산시,경기,안산시,경기 안산시 상록구 수인로 647 (사사동),1,0,1,031-419-4540
A0007050,(주)삼정주유소,HD현대오일뱅크,경기 안산시,경기,안산시,경기 안산시 단원구 삼일로 122 (원곡동),1,0,0,031-494-6270
A0007051,세방주유소,GS칼텍스,경기 안산시,경기,안산시,경기 안산시 상록구 성호로 40 (일동),0,0,0,031-406-5151
A0007054,만해유업㈜ 만해주유소,SK에너지,경기 안산시,경기,안산시,경기 안산시 단원구 만해로 92,1,0,0,031-492-2500
A0007058,조은기름주유소,S-OIL,경기 수원시,경기,수원시,경기 수원시 팔달구  인계로 76 (인계동),1,0,0,031-223-5001
A0007062,시흥버스터미널㈜,S-OIL,경기 시흥시,경기,시흥시,경기 시흥시 옥구공원로 225 (정왕동),1,0,0,031-431-5146
A0007063,(주)대지석유 산업주유소,S-OIL,경기 안산시,경기,안산시,경기 안산시 단원구 동산로 42,1,0,0,031-494-7355
A0007064,본오주유소,SK에너지,경기 안산시,경기,안산시,경기 안산시 상록구 석호로 369 (본오동),1,0,1,031-409-7804
